gene_short_name	logFC	t	P.Value	adj.P.Val	B
Bcat1	1.4462259383	3.2245284125	0.0411029184	0.0411029184	-5.8533149264
Hps4	0.6527636804	3.2232898844	0.0411453785	0.0411453785	-5.8545813759
Dscc1	-1.6751826466	-3.222989359	0.0411556894	0.0411556894	-5.8548887139
Adra1b	-0.8816003009	-3.2227270023	0.0411646934	0.0411646934	-5.8551570299
Atp5e	0.1695943772	3.2224062375	0.0411757052	0.0411757052	-5.8554850959
Dbt	0.2446113109	3.2221278754	0.0411852642	0.0411852642	-5.8557698077
Tkt	0.512914533	3.2202431924	0.0412500566	0.0412500566	-5.8576978121
Mtss1	1.4754560366	3.2202082755	0.0412512581	0.0412512581	-5.857733537
Chid1	0.1424404049	3.2197893057	0.0412656792	0.0412656792	-5.858162218
S100a10	0.5406222322	3.2196082174	0.0412719142	0.0412719142	-5.8583475124
Ubxn6	0.4993117062	3.219295227	0.0412826934	0.0412826934	-5.8586677854
Trip11	0.2100789779	3.2167353016	0.0413709856	0.0413709856	-5.8612878703
St3gal5	0.3365740836	3.2161227382	0.0413921474	0.0413921474	-5.8619149869
Bckdha	0.3333729797	3.2156710286	0.0414077608	0.0414077608	-5.8623774672
Atp6v1e1	0.5596270152	3.2153033385	0.0414204754	0.0414204754	-5.8627539491
Ndel1	-0.3897887176	-3.2104321773	0.0415893711	0.0415893711	-5.8677436544
Noa1	0.7873073143	3.2083600685	0.0416614726	0.0416614726	-5.8698673575
Usp10	0.3542378722	3.2080666704	0.0416716942	0.0416716942	-5.8701681173
Slc25a19	0.6749990087	3.2077745808	0.0416818732	0.0416818732	-5.8704675497
Nckap5l	-0.7074657784	-3.2070524272	0.0417070525	0.0417070525	-5.8712079168
Samm50	0.4645420898	3.203107171	0.0418449418	0.0418449418	-5.8752541714
Fam214b	0.1534850902	3.2030704286	0.0418462286	0.0418462286	-5.8752918662
Fam120b	0.2388145093	3.2029249948	0.0418513224	0.0418513224	-5.8754410723
Ppp1r11	0.3777997261	3.2022555608	0.0418747795	0.0418747795	-5.8761279143
Clec7a	1.0536172898	3.200528832	0.0419353586	0.0419353586	-5.8778998809
Pwp2	0.8208559411	3.1997570411	0.0419624703	0.0419624703	-5.878692048
Fn3k	-0.5550354377	-3.1997369665	0.0419631757	0.0419631757	-5.8787126539
Psap	0.255007147	3.1993920965	0.0419752976	0.0419752976	-5.8790666613
Sh3gl1	-0.316227579	-3.1985236058	0.0420058433	0.0420058433	-5.8799582484
Tomm22	0.2230922641	3.198414206	0.0420096929	0.0420096929	-5.8800705661
Ankrd50	-0.2956300797	-3.1953763439	0.0421167644	0.0421167644	-5.8831902332
Rwdd1	0.3551356877	3.1934395518	0.0421852026	0.0421852026	-5.8851799622
Oaf	-1.166938822	-3.1926833854	0.0422119594	0.0422119594	-5.8859569616
Klc4	0.1993594935	3.1922786563	0.0422262892	0.0422262892	-5.8863728794
Ptgs1	-0.1758048821	-3.1914196353	0.0422567234	0.0422567234	-5.8872557361
Cebpg	0.2356975423	3.1913857775	0.0422579235	0.0422579235	-5.8872905359
Pja1	-0.2714595955	-3.1911650401	0.0422657486	0.0422657486	-5.8875174188
Agpat9	2.4125206449	3.1908829042	0.0422757529	0.0422757529	-5.887807421
Nuf2	-1.0772993931	-3.1907791607	0.0422794323	0.0422794323	-5.8879140603
Tufm	0.1479613515	3.1906923406	0.0422825117	0.0422825117	-5.8880033052
Efcab14	0.2852162417	3.1878175009	0.0423846365	0.0423846365	-5.8909591255
Cfap20	0.6076822969	3.1872603425	0.0424044638	0.0424044638	-5.8915321335
Cd28	-1.939349352	-3.1863474849	0.0424369737	0.0424369737	-5.8924710685
Slamf9	-0.737629701	-3.1861353039	0.0424445345	0.0424445345	-5.8926893301
Cyr61	-0.8108483527	-3.1860340277	0.042448144	0.042448144	-5.8927935112
Ltv1	0.3944611038	3.1843561371	0.0425079983	0.0425079983	-5.8945197717
Sqrdl	-0.5035783859	-3.18307481	0.042553776	0.042553776	-5.8958383445
Pcbp4	0.686051369	3.1791746898	0.042693487	0.042693487	-5.8998534736
Serpina11	-0.6358799369	-3.1789222019	0.0427025511	0.0427025511	-5.9001134921
Hnf4g	-0.7626264965	-3.1778545497	0.0427409047	0.0427409047	-5.9012131021
Fancc	-0.5304793904	-3.1766086047	0.0427857167	0.0427857167	-5.9024965757
Mdh2	0.1353619868	3.1761639147	0.0428017244	0.0428017244	-5.902954721
Rnd2	-0.4848351984	-3.1714868045	0.0429705345	0.0429705345	-5.9077752947
Ncbp1	0.225106933	3.1695753503	0.043039759	0.043039759	-5.9097464022
Pla2g12a	2.1705436336	3.1677575588	0.0431057183	0.0431057183	-5.9116214742
Aida	0.3754194756	3.1675916823	0.0431117434	0.0431117434	-5.9117926043
G6pc	-1.8131747478	-3.1672726693	0.0431233336	0.0431233336	-5.9121217336
Psma2	0.3957682819	3.16646446	0.0431527143	0.0431527143	-5.9129556464
Nudc	0.1704705935	3.1660551052	0.0431676049	0.0431676049	-5.9133780603
Tmem185a	0.1871615895	3.1656115219	0.0431837476	0.0431837476	-5.9138358254
Cttn	0.4226489912	3.1649600421	0.0432074695	0.0432074695	-5.9145081915
Vmac	0.3761719744	3.1614951514	0.0433339026	0.0433339026	-5.9180853237
Zc3h14	0.3332412421	3.1585095439	0.0434432105	0.0434432105	-5.9211692098
Stk24	0.5577318768	3.1573588192	0.0434854305	0.0434854305	-5.9223581998
Rps17	0.2128696923	3.1567488729	0.0435078298	0.0435078298	-5.9229885159
Efcab1	2.7188996975	3.1557475815	0.0435446312	0.0435446312	-5.9240233775
Rup2	-0.468713626	-3.1554314195	0.0435562594	0.0435562594	-5.9243501732
Zfand6	-0.2471399566	-3.1551269573	0.0435674608	0.0435674608	-5.9246648909
Fga	-0.3156236964	-3.152873863	0.0436504637	0.0436504637	-5.9269943464
Cmtm6	-0.7181637179	-3.1525958493	0.043660719	0.043660719	-5.9272818397
Trim13	0.5860186968	3.1514381857	0.0437034544	0.0437034544	-5.9284791111
Ccl22	2.7465259127	3.1510476488	0.0437178828	0.0437178828	-5.9288830588
Josd1	0.5092975328	3.1497147139	0.0437671717	0.0437671717	-5.9302619522
Vps35	0.3902348201	3.1478050177	0.0438379067	0.0438379067	-5.9322379957
Snx1	0.1798731344	3.1466168326	0.0438819876	0.0438819876	-5.9334677598
RGD1308117	1.3012968535	3.1449282162	0.0439447276	0.0439447276	-5.9352158614
Tmem109	0.6559515445	3.1444688827	0.043961813	0.043961813	-5.935691456
Phka2	-0.5182739874	-3.1415089783	0.0440721049	0.0440721049	-5.9387569667
Ckap2	-2.273077226	-3.14125055	0.0440817506	0.0440817506	-5.9390246829
Slc22a23	0.3530459268	3.1412228722	0.0440827838	0.0440827838	-5.9390533561
Gabarap	0.2138549501	3.1397177746	0.0441390133	0.0441390133	-5.9406127692
Taf1a	0.5788076214	3.1395898794	0.0441437954	0.0441437954	-5.9407452967
Cenpc	-0.4599330842	-3.1374708243	0.0442231215	0.0442231215	-5.9429414908
Aadac	-0.5114337446	-3.1356275975	0.044292264	0.044292264	-5.9448524083
Dlg4	0.472212584	3.1352301674	0.0443071895	0.0443071895	-5.9452645058
Ggnbp2	0.2764762115	3.1338155592	0.0443603655	0.0443603655	-5.9467315292
Fam160b2	0.1977946604	3.1330789621	0.0443880855	0.0443880855	-5.947495548
Artn	3.1968856401	3.1302420103	0.0444950456	0.0444950456	-5.9504389344
Urm1	0.3804271795	3.1270004089	0.0446176483	0.0446176483	-5.9538037504
Diablo	0.5008051869	3.1253068192	0.044681867	0.044681867	-5.9555623922
Rab21	0.3250688934	3.1240117938	0.044731049	0.044731049	-5.9569074744
Pard3	-0.3395726911	-3.1239232627	0.0447344136	0.0447344136	-5.9569994374
Tbc1d10a	0.6520089254	3.1237660442	0.0447403895	0.0447403895	-5.9571627537
Kdm4a	0.2321416106	3.1235261779	0.0447495086	0.0447495086	-5.957411931
Cab39	0.4215498321	3.1235114899	0.0447500671	0.0447500671	-5.9574271895
Rab3ip	-0.2863607865	-3.1230390077	0.0447680367	0.0447680367	-5.9579180407
Slc30a10	-0.8731677686	-3.1230199497	0.0447687617	0.0447687617	-5.9579378404
Tp53	-0.2945241232	-3.1214109078	0.0448300247	0.0448300247	-5.9596097147
Zfp36l1	-1.0147242196	-3.1206437956	0.0448592681	0.0448592681	-5.9604069302
Adgre5	-0.1639898689	-3.1206015134	0.0448608806	0.0448608806	-5.9604508745
Manf	-0.2803943041	-3.1201419989	0.0448784098	0.0448784098	-5.9609284703
Pik3ap1	-0.5202567804	-3.119881082	0.0448883669	0.0448883669	-5.9611996692
Rab6a	0.2886978873	3.1197725387	0.0448925098	0.0448925098	-5.9613124931
Fmo1	0.7626434068	3.1189389601	0.0449243422	0.0449243422	-5.9621790094
Chmp5	0.2828111347	3.1183818165	0.0449456336	0.0449456336	-5.9627582305
Noct	-1.4819478375	-3.1153885395	0.0450602341	0.0450602341	-5.9658709818
Msln	-0.8076202082	-3.1153805362	0.045060541	0.045060541	-5.9658793065
Eif2s3y	0.1490713599	3.1151756115	0.0450683998	0.0450683998	-5.9660924641
Apaf1	-0.3852508532	-3.114282323	0.045102677	0.045102677	-5.9670217199
Npdc1	0.5528873423	3.1135844339	0.0451294786	0.0451294786	-5.9677477989
Hmces	0.6485338598	3.113434022	0.0451352575	0.0451352575	-5.9679042967
Pcbd1	0.1798272722	3.1125899535	0.045167704	0.045167704	-5.9687825857
Alg6	-0.1825619771	-3.1120567947	0.0451882137	0.0451882137	-5.9693374196
Adpgk	0.3667906324	3.1106919493	0.0452407687	0.0452407687	-5.9707579617
Iqsec3	-1.4023279365	-3.1096730134	0.0452800528	0.0452800528	-5.9718186752
Vac14	0.586581531	3.1094461196	0.0452888061	0.0452888061	-5.9720548949
Upf3a	0.3373334628	3.1093991751	0.0452906175	0.0452906175	-5.97210377
Tesk1	-0.4472507039	-3.1085151012	0.0453247456	0.0453247456	-5.9730242677
Pvrl2	-0.1051553247	-3.1084751072	0.0453262903	0.0453262903	-5.9730659124
Aph1a	-0.1806616267	-3.1078660896	0.0453498196	0.0453498196	-5.9737000992
Ets2	-0.2791474722	-3.1075302046	0.0453628029	0.0453628029	-5.9740498913
Nphp1	0.3361298814	3.1048823858	0.0454653109	0.0454653109	-5.9768079812
Lamtor5	0.2719385481	3.1038123469	0.0455068169	0.0455068169	-5.9779229054
Prpsap2	0.3582323807	3.1034309471	0.0455216223	0.0455216223	-5.9783203489
Pam	-0.455158317	-3.1007513806	0.0456258054	0.0456258054	-5.9811132965
Hdac10	0.4224433876	3.1005536077	0.0456335065	0.0456335065	-5.9813194839
Tspan17	2.2138358427	3.0995720856	0.0456717495	0.0456717495	-5.9823428601
Lman2	-0.177497881	-3.0955053755	0.0458306185	0.0458306185	-5.9865846468
Dap	0.4611929132	3.0953575548	0.0458364059	0.0458364059	-5.9867388819
Pgm2	0.5498465855	3.0951207375	0.0458456796	0.0458456796	-5.9869859827
Mapk15	-2.4255897591	-3.0944844939	0.045870606	0.045870606	-5.9876498995
Zdhhc3	0.2939990253	3.0939344846	0.0458921673	0.0458921673	-5.9882238841
Ccdc117	0.4942970789	3.0938438629	0.045895721	0.045895721	-5.9883184608
Rbm41	-0.2222221657	-3.0933667913	0.0459144349	0.0459144349	-5.9888163751
Cir1	0.1730522143	3.0933082269	0.0459167328	0.0459167328	-5.9888775005
Asrgl1	0.9865904707	3.0931306522	0.0459237012	0.0459237012	-5.9890628443
Cited2	-1.0915902808	-3.0924338245	0.0459510588	0.0459510588	-5.9897902085
Wdr74	0.3183840764	3.0919004955	0.0459720109	0.0459720109	-5.9903469622
Uqcr10	0.1991575338	3.0911352735	0.0460020934	0.0460020934	-5.9911458747
Kcnk5	-0.5262905519	-3.0900032268	0.0460466406	0.0460466406	-5.992327936
Cd37	-0.7170158347	-3.0897893393	0.0460550632	0.0460550632	-5.9925512965
Fam134a	0.2837958367	3.08849359	0.0461061285	0.0461061285	-5.9939045926
Cd24	1.2348203258	3.0865612342	0.0461824109	0.0461824109	-5.9959232738
LOC680039	0.5139249976	3.0864754907	0.0461857993	0.0461857993	-5.9960128617
Mafg	0.6761514165	3.0851836763	0.0462368861	0.0462368861	-5.9973627414
Ptp4a2	0.1136266369	3.0847019791	0.0462559532	0.0462559532	-5.9978661594
Rrn3	0.5564541606	3.0839679576	0.0462850266	0.0462850266	-5.9986333519
Ankzf1	0.354693946	3.0834888233	0.0463040163	0.0463040163	-5.9991341858
Tmem25	-0.3871943773	-3.082876268	0.0463283079	0.0463283079	-5.9997745374
Itgb6	0.9065300752	3.0818436484	0.0463692929	0.0463692929	-6.0008541521
Cdc20	-2.0629842549	-3.079860044	0.046448147	0.046448147	-6.0029285164
Slc3a2	0.6117418067	3.0790932237	0.0464786743	0.0464786743	-6.0037305933
l7Rn6	-0.4864372699	-3.0777039902	0.0465340424	0.0465340424	-6.0051839432
Angptl4	1.3173180097	3.0776425306	0.0465364938	0.0465364938	-6.0052482465
Rnf130	0.2571442493	3.0770131302	0.0465616068	0.0465616068	-6.0059068043
Ly6g5b	1.0699548501	3.0764280267	0.0465849672	0.0465849672	-6.0065190708
Senp3	0.3526317166	3.0756847632	0.0466146628	0.0466146628	-6.0072969195
Diexf	0.5332546055	3.0746713976	0.0466551871	0.0466551871	-6.0083575828
Emc3	0.0902117854	3.0730217073	0.0467212499	0.0467212499	-6.0100846261
Rps7	0.193967715	3.0715305846	0.0467810612	0.0467810612	-6.011646046
St6gal1	-0.4422468295	-3.0709650312	0.0468037708	0.0468037708	-6.0122383558
Mtfr1l	0.1269184265	3.0701691635	0.0468357515	0.0468357515	-6.0130719639
Tf	-0.6282080387	-3.0698120982	0.0468501083	0.0468501083	-6.0134459947
Tmem229b	-0.584526593	-3.0684523021	0.0469048319	0.0469048319	-6.0148705887
Avpi1	0.9346147511	3.067042768	0.0469616395	0.0469616395	-6.0163476069
Mmachc	0.6247846927	3.0666069648	0.0469792204	0.0469792204	-6.01680434
Cep44	-0.3775888494	-3.06191658	0.0471689468	0.0471689468	-6.0217219316
G3bp2	0.2653087631	3.0604791892	0.0472272765	0.0472272765	-6.0232296637
Hey1	-1.0701421758	-3.0603163707	0.0472338893	0.0472338893	-6.0234004711
Svip	0.8743521803	3.0596555124	0.0472607412	0.0472607412	-6.0240937993
Sla2	2.5601660712	3.0591000561	0.0472833249	0.0472833249	-6.0246766014
Stx2	-0.9167614222	-3.0574789844	0.0473493096	0.0473493096	-6.0263777659
Hmox2-ps1	-0.5732713272	-3.0569544765	0.0473706835	0.0473706835	-6.0269282793
Serpinc1	-0.3109152375	-3.0565376379	0.0473876782	0.0473876782	-6.0273658169
Hccs	0.4416153597	3.0564776378	0.047390125	0.047390125	-6.0274287988
Oxct1	0.4470066305	3.056321032	0.0473965122	0.0473965122	-6.0275931899
Slc35a3	-0.2671803707	-3.0559103974	0.047413265	0.047413265	-6.0280242572
Gxylt1	0.3688168545	3.0557259529	0.0474207923	0.0474207923	-6.0282178884
Lig3	-0.0733310971	-3.054914994	0.0474539049	0.0474539049	-6.0290693041
Cdk16	0.3172787345	3.0540592176	0.0474888782	0.0474888782	-6.0299678885
Tsg101	0.3570518358	3.0527583775	0.0475421003	0.0475421003	-6.0313340266
Nudt3	0.3537009418	3.0524397776	0.0475551464	0.0475551464	-6.0316686609
Spata3	-2.0390253485	-3.052104624	0.0475688752	0.0475688752	-6.0320206997
Rbm42	0.3849164334	3.0517390172	0.0475838568	0.0475838568	-6.0324047467
Inhbc	-0.7845544232	-3.0503287517	0.0476417001	0.0476417001	-6.0338863446
RGD1307704	0.8137376033	3.0485612177	0.0477143183	0.0477143183	-6.0357437361
Actr1a	0.38288589	3.0462909179	0.0478077906	0.0478077906	-6.0381301938
Gale	1.1331545466	3.0455835664	0.0478369591	0.0478369591	-6.0388739066
Ppip5k2	0.4178826829	3.0452135994	0.0478522238	0.0478522238	-6.039262924
Homer1	0.2364127796	3.0451792346	0.047853642	0.047853642	-6.0392990593
Atp1b3	-0.1457118243	-3.0447041938	0.0478732515	0.0478732515	-6.039798596
MGC109340	-2.9049253813	-3.0446936011	0.0478736888	0.0478736888	-6.0398097354
Camkk2	-1.0221638044	-3.0436082461	0.0479185291	0.0479185291	-6.0409511962
Fam168b	0.2442344461	3.043186823	0.0479359535	0.0479359535	-6.0413944555
Il2rg	0.7300959104	3.0428073131	0.0479516516	0.0479516516	-6.0417936544
Wipf2	0.1846997925	3.0408735891	0.0480317358	0.0480317358	-6.0438280616
Rexo2	0.4214568513	3.0405933423	0.0480433556	0.0480433556	-6.0441229501
Actn3	3.1670544964	3.0397441802	0.0480785851	0.0480785851	-6.0450165549
Map4k3	-0.1978176292	-3.0391934833	0.048101449	0.048101449	-6.0455961359
Inpp5k	0.420998348	3.0391759844	0.0481021757	0.0481021757	-6.0456145535
B4galt3	0.3007145886	3.0382208487	0.0481418633	0.0481418633	-6.0466199051
Sft2d3	0.6303477167	3.0378840485	0.0481558674	0.0481558674	-6.0469744476
Puf60	0.2067890404	3.037220737	0.0481834624	0.0481834624	-6.0476727553
Qtrt1	0.8900648829	3.0367848307	0.0482016075	0.0482016075	-6.0481316987
Gle1	0.2397606193	3.0363115954	0.0482213158	0.0482213158	-6.0486299786
Dlgap4	-0.1943116703	-3.0355887494	0.0482514384	0.0482514384	-6.0493911489
Wdr3	0.6893488296	3.0347523668	0.048286321	0.048286321	-6.0502719808
Ndufb4	0.1563822677	3.0344213618	0.0483001345	0.0483001345	-6.0506206081
Commd1	0.3778914992	3.0341615022	0.0483109824	0.0483109824	-6.0508943147
Fastkd2	0.3641257034	3.0331189144	0.0483545352	0.0483545352	-6.0519925682
Prelid1	0.1168532738	3.0322996768	0.0483887914	0.0483887914	-6.0528556694
Slain2	0.2132273906	3.0321070334	0.0483968511	0.0483968511	-6.0530586432
Socs3	1.815169823	3.0310381179	0.0484416012	0.0484416012	-6.0541849868
Ralb	0.3179131376	3.028541013	0.0485463391	0.0485463391	-6.0568169693
Gng13	4.2442242009	3.0278935249	0.0485735422	0.0485735422	-6.057499595
Mtfr2	0.5713045561	3.0264968813	0.0486322832	0.0486322832	-6.0589722612
Mrpl27	0.1876262214	3.0257543597	0.0486635479	0.0486635479	-6.0597553283
Lpar6	-0.302701389	-3.0250951256	0.0486913263	0.0486913263	-6.0604506345
Mtpn	-0.1671664215	-3.0243899896	0.0487210602	0.0487210602	-6.0611944319
F2	-0.3344375702	-3.0228817117	0.0487847352	0.0487847352	-6.0627856756
Notch2	-0.8151563749	-3.0194865918	0.0489284384	0.0489284384	-6.0663688937
Tecpr1	0.499329915	3.019446739	0.0489301283	0.0489301283	-6.0664109655
Kcnip2	1.4070394267	3.0192813796	0.0489371408	0.0489371408	-6.0665855348
Ext1	0.5804346504	3.0187895735	0.0489580045	0.0489580045	-6.0671047587
Ndufs3	0.1685791561	3.0160984686	0.0490723602	0.0490723602	-6.0699465814
Piga	-0.6133020203	-3.0157067704	0.0490890322	0.0490890322	-6.0703603145
Ten1	0.96690522	3.0152164966	0.0491099096	0.0491099096	-6.0708782033
Ttc19	0.1755707111	3.0149530678	0.0491211316	0.0491211316	-6.0711564858
Lpp	1.0130265541	3.0145033427	0.0491402972	0.0491402972	-6.0716315952
Ctnnd1	-0.231126468	-3.0120043644	0.04924696	0.04924696	-6.0742722197
Pccb	0.2353201172	3.010925996	0.0492930747	0.0492930747	-6.0754120229
Mtfmt	0.6037591472	3.010113169	0.0493278688	0.0493278688	-6.0762712805
Ccz1b	0.340539486	3.0096872863	0.0493461111	0.0493461111	-6.0767215333
Hells	-0.615362623	-3.0092419049	0.0493651975	0.0493651975	-6.0771924317
Gpalpp1	0.393550317	3.0074814924	0.0494407263	0.0494407263	-6.0790540157
Rps12	-0.1914901712	-3.0070292775	0.0494601508	0.0494601508	-6.0795323002
Mrpl46	-0.3811036205	-3.0065366145	0.0494813234	0.0494813234	-6.080053402
Spryd3	0.5242010871	3.0064294071	0.0494859322	0.0494859322	-6.0801668032
Irf3	-0.4249917863	-3.0046925526	0.0495606715	0.0495606715	-6.0820042591
Xpnpep2	-0.8898159276	-3.0037501786	0.0496012807	0.0496012807	-6.0830014205
Endog	0.2946416621	3.0033357758	0.0496191511	0.0496191511	-6.0834399609
Aldh1l1	-0.2069143581	-3.0026790561	0.0496474872	0.0496474872	-6.0841349891
Sec14l2	-0.244472142	-3.0018065064	0.0496851664	0.0496851664	-6.0850585448
Mta1	0.3063526512	3.0009786796	0.0497209465	0.0497209465	-6.0859348766
Tspan7	-0.3021382087	-3.0006241604	0.0497362791	0.0497362791	-6.086310202
Cars2	-0.4653556995	-2.9996325953	0.0497791937	0.0497791937	-6.087360068
Zfp26	0.732701356	2.9988745972	0.04981203	0.04981203	-6.0881627407
Uhrf1	-0.789236719	-2.9981993895	0.0498413021	0.0498413021	-6.0888778214
Nat8	-0.8085334052	-2.9976304741	0.0498659824	0.0498659824	-6.0894803901
Hscb	0.6555455697	2.9969130019	0.0498971285	0.0498971285	-6.0902403774
Sos2	0.5133924969	2.9950764302	0.0499769637	0.0499769637	-6.0921861561
Actr5	-0.6890831985	-2.9944205478	0.0500055124	0.0500055124	-6.0928811704
Pepd	0.36374177	2.9939442586	0.0500262564	0.0500262564	-6.0933859199
Ift80	-0.710967492	-2.9936997859	0.050036908	0.050036908	-6.093645015
Prr3	0.4760206729	2.9925792779	0.0500857639	0.0500857639	-6.0948326661
Sh3yl1	0.4977678453	2.9919268353	0.0501142381	0.0501142381	-6.0955242975
Eif1a	0.751785592	2.988546457	0.0502620823	0.0502620823	-6.0991088138
Parg	0.2075533325	2.9883824327	0.0502692696	0.0502692696	-6.0992827901
Gfra2	-3.4585192255	-2.9883681	0.0502698977	0.0502698977	-6.0992979926
Nr2f6	-0.6009580175	-2.9857355933	0.0503854228	0.0503854228	-6.1020908228
Slc16a7	-0.5376100333	-2.9856865052	0.05038758	0.05038758	-6.102142911
Dhcr7	1.1504685633	2.9854063528	0.0503998939	0.0503998939	-6.1024401929
Cxxc5	-0.4863278969	-2.9847607035	0.0504282869	0.0504282869	-6.1031253676
Sepsecs	0.167567072	2.9844805947	0.050440611	0.050440611	-6.103422645
Rpl38	0.1824753518	2.9844578497	0.0504416119	0.0504416119	-6.1034467846
Kctd13	1.3773733802	2.983072003	0.0505026411	0.0505026411	-6.104917764
Cap1	0.2985387396	2.9824148754	0.0505316107	0.0505316107	-6.1056153668
Calcoco1	0.4532234787	2.9823015149	0.0505366103	0.0505366103	-6.1057357167
Mfn2	0.2897868536	2.9815043367	0.0505717855	0.0505717855	-6.1065821042
Higd1a	0.6234512819	2.9810226777	0.050593053	0.050593053	-6.1070935452
Smyd5	0.6831485903	2.9808819918	0.050599267	0.050599267	-6.1072429371
Snupn	0.5140182544	2.9790484223	0.0506803394	0.0506803394	-6.1091902628
Flcn	0.4524095836	2.9790074039	0.0506821549	0.0506821549	-6.1092338322
Palm	-0.3159598674	-2.976273708	0.050803326	0.050803326	-6.1121381502
Psmd2	0.4277456619	2.9760559643	0.0508129927	0.0508129927	-6.1123695358
Nln	0.5655599039	2.9738827726	0.0509095934	0.0509095934	-6.1146792986
Sec22a	-0.315390234	-2.9722662298	0.0509815954	0.0509815954	-6.1163979227
Pdpr	0.2957876113	2.971589243	0.0510117858	0.0510117858	-6.1171177846
Tor1aip1	0.3318240935	2.9700879519	0.0510788137	0.0510788137	-6.1187144181
Agpat4	0.5220424811	2.9693281616	0.0511127767	0.0511127767	-6.1195225983
Dctn6	0.2276567824	2.9677114964	0.0511851341	0.0511851341	-6.1212425348
Rab11fip1	0.4872152088	2.9674916366	0.051194984	0.051194984	-6.1214764714
P3h2	0.3802066708	2.9670893577	0.0512130125	0.0512130125	-6.121904527
Ehbp1	-0.9191699134	-2.966874737	0.051222634	0.051222634	-6.1221329105
Arhgdia	0.4206473856	2.9663116859	0.0512478864	0.0512478864	-6.122732103
Sf3b5	0.1346026169	2.9656751431	0.0512764529	0.0512764529	-6.1234095657
Rftn1	-1.0533194264	-2.9656432547	0.0512778845	0.0512778845	-6.1234435058
RGD1305110	0.3984616518	2.9656415059	0.051277963	0.051277963	-6.1234453671
ERCC-00143	1.3269495625	2.9646862747	0.0513208695	0.0513208695	-6.1244621322
Ttc30a1	0.9525001726	2.9637334028	0.0513637136	0.0513637136	-6.1254765318
