gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Sectm1a	-0.7771516212	-3.4440840521	0.0342428353	0.0342428353	-4.5675872782	-1.71374400738316
Kin	0.380338467	3.4432850828	0.0342647591	0.0342647591	-4.5683722102	1.30164719574816
Bhlha15	0.7473643098	3.4422887853	0.0342921221	0.0342921221	-4.5693511482	1.67872313238144
Surf4	-0.3815682453	-3.4422817794	0.0342923146	0.0342923146	-4.5693580325	-1.302757215449
Sp2	0.545924227	3.4414888136	0.0343141125	0.0343141125	-4.5701372973	1.45995532909869
Ube2e3	-0.4407592987	-3.4411067909	0.0343246201	0.0343246201	-4.5705127558	-1.35731850403104
Gulo	-0.4753271293	-3.4405284655	0.0343405345	0.0343405345	-4.5710811887	-1.39023341779805
Tef	1.0452470289	3.4405194887	0.0343407816	0.0343407816	-4.5710900124	2.06371969367919
Rock1	0.2341798559	3.4396120033	0.0343657725	0.0343657725	-4.5719820854	1.17623787873983
Ppme1	0.8421466308	3.4390089757	0.0343823915	0.0343823915	-4.5725749451	1.7927155956228
Angptl3	-0.5634352366	-3.4385242538	0.0343957572	0.0343957572	-4.5730515367	-1.47778381862933
Txn2	0.3200875035	3.4383537094	0.0344004614	0.0344004614	-4.5732192295	1.24840626594632
Limk2	1.1805640737	3.4375349943	0.0344230551	0.0344230551	-4.574024321	2.26665382749058
RGD1307235	0.2909674437	3.4370007215	0.034437809	0.034437809	-4.574549762	1.22346043183596
Atp6v1b2	0.4889942798	3.4368552817	0.0344418267	0.0344418267	-4.5746928056	1.40346616136822
Cap1	0.2675961748	3.4368113947	0.0344430391	0.0344430391	-4.5747359702	1.20380037794476
Psap	0.2238391473	3.43655597	0.0344500968	0.0344500968	-4.5749871967	1.16783717982017
Polr2m	0.2326000422	3.4365149603	0.0344512301	0.0344512301	-4.5750275333	1.17495055216769
Prkaca	-0.5106346313	-3.4356665009	0.0344746876	0.0344746876	-4.5758621289	-1.42467676296324
Ppm1e	2.2642801559	3.4345940482	0.0345043662	0.0345043662	-4.5769172245	4.80414653308459
Rmnd1	0.2703528887	3.4342045758	0.034515152	0.034515152	-4.5773004396	1.20610280895177
Aqp3	3.6717552534	3.4334280779	0.0345366684	0.0345366684	-4.5780645355	12.7440793825293
Jam2	0.3554444651	3.4330721825	0.0345465357	0.0345465357	-4.5784147793	1.27937967151365
Lrfn4	1.115719752	3.432859297	0.0345524396	0.0345524396	-4.578624294	2.16703094029933
Dclre1c	-0.3783337563	-3.4323430879	0.0345667608	0.0345667608	-4.57913236	-1.29983973550881
Xpnpep3	0.4376197233	3.4318437995	0.0345806195	0.0345806195	-4.5796238132	1.35436793567201
Vimp	0.1051846036	3.4317034276	0.034584517	0.034584517	-4.5797619896	1.07563201679802
Ybey	0.5181819234	3.4315962976	0.0345874919	0.0345874919	-4.5798674462	1.4321493234035
Actr1a	0.3507631158	3.4292217837	0.0346535112	0.0346535112	-4.5822053456	1.27523498649399
Sf3b4	0.3650764896	3.4287592808	0.0346663883	0.0346663883	-4.5826608233	1.28794991293727
Dpyd	-0.5674436134	-3.4265490701	0.0347280075	0.0347280075	-4.5848379396	-1.48189539506361
Diablo	0.5087985076	3.4260879654	0.0347408798	0.0347408798	-4.5852922399	1.42286472453585
Lrrc48	1.6015156884	3.422945467	0.0348287635	0.0348287635	-4.5883892826	3.03461961549923
Mob4	0.1964924919	3.4222604841	0.0348479563	0.0348479563	-4.5890645699	1.14590900945807
Slc25a33	0.9427905895	3.421435987	0.0348710755	0.0348710755	-4.5898774975	1.92224281856473
Oser1	0.3364262337	3.4199385276	0.0349131132	0.0349131132	-4.591354226	1.26262501033881
Mfn2	0.2521976562	3.4198433266	0.0349157878	0.0349157878	-4.5914481214	1.19102001369129
Emilin1	-0.5184539727	-3.4191152663	0.034936251	0.034936251	-4.5921662451	-1.43241940955969
Slc22a23	0.3569239575	3.4140147208	0.0350800244	0.0350800244	-4.5971995888	1.28069235599265
Cebpg	0.3148144914	3.4114842581	0.0351516236	0.0351516236	-4.5996982779	1.24385170263862
Slc25a26	-0.5705772693	-3.4097575882	0.035200583	0.035200583	-4.6014038635	-1.48511769574338
Vps36	0.4045638593	3.4093741181	0.0352114677	0.0352114677	-4.6017827167	1.32368868597762
Akap5	-2.3097401357	-3.4093501283	0.0352121487	0.0352121487	-4.6018064184	-4.95793767473025
Phf5a	0.1757224939	3.4088030029	0.0352276862	0.0352276862	-4.6023470001	1.12952992568775
Fam192a	0.1734906407	3.4066610494	0.0352885957	0.0352885957	-4.6044638025	1.1277838906918
Arf3	0.248233686	3.4058328106	0.0353121827	0.0353121827	-4.6052825157	1.18775204113351
Gfod1	1.2103792577	3.4056729227	0.0353167383	0.0353167383	-4.6054405776	2.31398459138334
RGD1311458	0.5654800717	3.4051446949	0.0353317939	0.0353317939	-4.6059628021	1.47987987266225
Ubxn2a	0.5183292396	3.4041705085	0.0353595812	0.0353595812	-4.6069260358	1.43229557022785
Ufsp2	0.4654914809	3.4034552241	0.0353800008	0.0353800008	-4.6076333763	1.38078766428268
Pafah1b3	0.852614847	3.4016538147	0.035431491	0.035431491	-4.6094151477	1.80577087342192
Rprm	-0.5356725703	-3.4011277852	0.0354465441	0.0354465441	-4.6099355421	-1.44961779467426
Atp8b2	0.3148327319	3.4003013546	0.0354702096	0.0354702096	-4.6107532104	1.24386742919188
Rasl10a	0.1984417131	3.4001700512	0.0354739713	0.0354739713	-4.6108831318	1.147458290267
Fam162a	-0.5998317044	-3.3990418049	0.0355063152	0.0355063152	-4.6119996188	-1.51553976299764
Tmprss6	-0.4354028692	-3.3982818067	0.0355281228	0.0355281228	-4.6127518125	-1.35228840366682
Dnajb1	0.6400098618	3.3978608824	0.035540208	0.035540208	-4.6131684545	1.55833981159511
Phkg2	0.240459433	3.3976972566	0.0355449073	0.0355449073	-4.6133304235	1.18136881397036
Kif18b	-1.3456150726	-3.3950107651	0.0356221719	0.0356221719	-4.6159903341	-2.54138521774429
Stt3b	-0.1992463287	-3.3940757594	0.0356491116	0.0356491116	-4.6169163636	-1.1480984257926
Supt5h	0.3576189594	3.3930378278	0.0356790463	0.0356790463	-4.6179444974	1.28130946357516
Smad2	0.5156298741	3.3928839742	0.0356834861	0.0356834861	-4.6180969136	1.42961816830401
Gcnt2	0.9313437843	3.3927053253	0.0356886424	0.0356886424	-4.6182738982	1.90705147367834
Nle1	0.645270527	3.3926617595	0.0356899	0.0356899	-4.6183170589	1.56403253836589
Syde2	-0.7822535155	-3.3924893323	0.0356948778	0.0356948778	-4.618487886	-1.71981515796655
Siah1	0.5107089663	3.3918448051	0.0357134921	0.0357134921	-4.6191264746	1.42475017146092
Bin3	0.1390879841	3.3910478538	0.0357365252	0.0357365252	-4.6199161762	1.10120875429109
Vta1	0.5881424858	3.3901485139	0.0357625394	0.0357625394	-4.6208074589	1.50330994308178
Pla2g6	0.6059047985	3.3887694191	0.0358024764	0.0358024764	-4.622174454	1.52193294722308
Snrpb2	0.285571049	3.3876970632	0.0358335685	0.0358335685	-4.623237615	1.21889263150879
Kif1c	0.2147262716	3.3876870074	0.0358338602	0.0358338602	-4.6232475855	1.16048371019827
Pnpla3	3.4695944998	3.3851706159	0.0359069527	0.0359069527	-4.6257431386	11.0777616661708
Chmp5	0.2486898874	3.3846209854	0.035922942	0.035922942	-4.6262883545	1.18812768519467
Mospd2	0.9171560229	3.3844919829	0.035926696	0.035926696	-4.626416328	1.88838905055358
Hspa1b	0.9735079529	3.3844251162	0.0359286421	0.0359286421	-4.6264826623	1.96360936561588
Kynu	-0.4532795599	-3.3844096612	0.0359290919	0.0359290919	-4.6264979944	-1.36914909583772
Ddx27	0.3388782464	3.3837769882	0.0359475118	0.0359475118	-4.6271256685	1.26477279967081
Pin1	0.3244341716	3.3832251065	0.0359635889	0.0359635889	-4.6276732428	1.25217323700635
Cdt1	-1.0762710981	-3.3820920928	0.0359966231	0.0359966231	-4.6287975686	-2.10857903430594
Irs1	-0.7233881675	-3.3786049683	0.0360985289	0.0360985289	-4.6322592642	-1.65105498551427
Slc16a7	-0.5278591626	-3.3778848168	0.0361196185	0.0361196185	-4.6329744106	-1.44178811572496
Mtfr1l	0.1403166746	3.3775747153	0.0361287045	0.0361287045	-4.6332823829	1.1021470129178
Armc8	0.3554044526	3.3775701752	0.0361288375	0.0361288375	-4.633286892	1.27934418898423
Plxnd1	-0.304597204	-3.3758709488	0.0361786751	0.0361786751	-4.6349747302	-1.23507376020526
Cbr4	0.2850241013	3.3757984292	0.0361808039	0.0361808039	-4.6350467742	1.21843061830021
Cnksr3	0.4556832621	3.3732513755	0.0362556722	0.0362556722	-4.6375776677	1.37143216311487
Dusp6	-1.538559333	-3.3728063915	0.0362687716	0.0362687716	-4.6380199368	-2.90504262679906
Syne4	2.253768718	3.3723820181	0.0362812698	0.0362812698	-4.638441751	4.76927085446119
Psma7	0.2780252006	3.371388019	0.0363105647	0.0363105647	-4.6394298705	1.21253399908701
Senp3	0.4067395371	3.3705269626	0.0363359651	0.0363359651	-4.6402859637	1.32568640042994
Swi5	0.4472848256	3.3676203093	0.0364218707	0.0364218707	-4.6431767544	1.36347176557297
Mir190	-0.6987700037	-3.3664958019	0.0364551724	0.0364551724	-4.6442954939	-1.62312038138757
Pcmt1	0.343555151	3.3662351009	0.0364628983	0.0364628983	-4.6445548872	1.26887957196793
Il18bp	-0.3855451381	-3.3660445453	0.0364685467	0.0364685467	-4.6447444938	-1.30635331372804
Baiap2	0.9798641162	3.3636099632	0.0365408069	0.0365408069	-4.6471674728	1.97227963620343
Kcnk5	-0.5360564243	-3.363512827	0.0365436936	0.0365436936	-4.6472641661	-1.45000354190788
Smarcc1	0.1538478533	3.3632038023	0.0365528792	0.0365528792	-4.6475717919	1.11253278662779
Camsap2	0.4863552805	3.3625436997	0.0365725099	0.0365725099	-4.6482289585	1.40090126670708
Dnase1l1	-0.2921750593	-3.3622367595	0.0365816424	0.0365816424	-4.6485345577	-1.22448496466944
Apoh	-0.3538285724	-3.3618348533	0.0365936046	0.0365936046	-4.6489347311	-1.2779475026342
Kcnv2	-4.134474009	-3.3611540252	0.0366138797	0.0366138797	-4.649612684	-17.5630805440522
LOC100366054	2.364579578	3.3592470113	0.0366707443	0.0366707443	-4.6515120463	5.15002550814028
Smad5	0.30535506	3.3585801313	0.0366906554	0.0366906554	-4.6521763903	1.23572272198952
Serinc2	1.9402076064	3.3583047638	0.036698881	0.036698881	-4.6524507318	3.8376086763299
Fam178a	0.3192620725	3.3577655192	0.0367149955	0.0367149955	-4.6529880029	1.24769220062455
Tmem135	-0.5612366851	-3.3563232421	0.0367581386	0.0367581386	-4.6544252347	-1.47553350972771
Hand2	-0.4697455077	-3.3560075187	0.0367675912	0.0367675912	-4.6547398989	-1.38486515549076
Asic2	-2.3519623759	-3.3550359789	0.0367966974	0.0367966974	-4.6557082811	-5.10518193534178
Sec14l2	-0.2881525873	-3.3548969637	0.0368008645	0.0368008645	-4.655846857	-1.22107565346395
Lyve1	0.2813108789	3.3548950029	0.0368009233	0.0368009233	-4.6558488117	1.21529864211661
Pafah1b2	0.263112095	3.3545264695	0.0368119731	0.0368119731	-4.6562161961	1.20006462177175
Kdsr	0.9798263595	3.3543340916	0.0368177428	0.0368177428	-4.6564079829	1.9722280204468
Mark1	-0.7831653067	-3.3542639118	0.0368198479	0.0368198479	-4.6564779486	-1.72090243415065
Ceacam1	-0.5983373713	-3.3518796426	0.0368914538	0.0368914538	-4.6588554206	-1.5139707905662
Tnks2	-0.1716723847	-3.3516745821	0.0368976203	0.0368976203	-4.6590599398	-1.12636341851606
Abcg1	0.4524069927	3.3508767758	0.0369216237	0.0369216237	-4.6598557053	1.3683212608817
Clip2	-0.9837278867	-3.3503374847	0.0369378602	0.0369378602	-4.6603936756	-1.97756879930102
Wdr83os	0.3853372499	3.3502142536	0.0369415715	0.0369415715	-4.6605166115	1.30616508554012
Fgd4	-0.2560128863	-3.3495104995	0.0369627753	0.0369627753	-4.6612187275	-1.19417385351023
Hmgb2	-0.416550147	-3.3492822098	0.0369696568	0.0369696568	-4.6614465032	-1.33473204981104
Isyna1	0.9579301956	3.3475481112	0.0370219804	0.0370219804	-4.6631769745	1.9425210004688
Cyp7b1	-1.5528424784	-3.3469886844	0.0370388796	0.0370388796	-4.6637353356	-2.93394632600025
Psma1	0.3572171658	3.3467932534	0.0370447854	0.0370447854	-4.6639304063	1.28095266588428
Zfp395	-0.6181508385	-3.3459290027	0.0370709166	0.0370709166	-4.6647931387	-1.53490656712946
Ttll3	1.9097350042	3.3456605661	0.0370790376	0.0370790376	-4.6650611284	3.75740076999205
Mapk1ip1	-0.1121431827	-3.3454777858	0.0370845685	0.0370845685	-4.6652436112	-1.08083266577539
Npepl1	0.258465777	3.3452621748	0.0370910941	0.0370910941	-4.6654588783	1.19620593193518
Oaf	-1.0928157181	-3.3431428631	0.037155312	0.037155312	-4.6675752124	-2.13289909950638
Gns	0.5423179956	3.3424640169	0.0371759109	0.0371759109	-4.6682532598	1.45631051031619
Dusp13	1.2637173383	3.3417412057	0.0371978593	0.0371978593	-4.668975303	2.40113636345282
Tf	-0.6750496666	-3.3410367829	0.0372192647	0.0372192647	-4.6696790593	-1.59665173852104
Anks3	0.6000116568	3.3410325627	0.037219393	0.037219393	-4.6696832758	1.5157288133649
Wdr41	0.4143553395	3.3374218301	0.0373293516	0.0373293516	-4.6732918655	1.33270303285661
Krt20	0.8256184705	3.3374013643	0.037329976	0.037329976	-4.6733123252	1.77229464228553
Cfap97	0.3455020802	3.33710022	0.0373391651	0.0373391651	-4.6736133879	1.2705930916623
Dazap2	0.2022197133	3.3354459003	0.0373896945	0.0373896945	-4.675267523	1.15046708884694
Tgfbr1	-0.1898276277	-3.3353375402	0.0373930072	0.0373930072	-4.6753758866	-1.14062742627611
Grhl3	-1.592166049	-3.335198079	0.0373972712	0.0373972712	-4.6755153551	-3.01501681671733
Rhog	0.3451449646	3.3347275364	0.0374116623	0.0374116623	-4.6759859458	1.27027861601289
Atp5b	0.2287943621	3.3335604257	0.0374473869	0.0374473869	-4.6771533317	1.17185523865215
Psd4	0.6803464877	3.3330461294	0.0374631426	0.0374631426	-4.6776678198	1.60252458244308
Sycp3	0.6896824939	3.3311651527	0.0375208364	0.0375208364	-4.6795498657	1.6129285085616
St6gal1	-0.4866663979	-3.3308634922	0.0375300992	0.0375300992	-4.6798517513	-1.40120340385025
Chmp1b	0.2958103513	3.3275868187	0.0376308944	0.0376308944	-4.6831318277	1.22757430318896
RGD1310212	-0.659299313	-3.326956042	0.0376503362	0.0376503362	-4.6837634606	-1.57931539676107
Zfp385a	-0.478071509	-3.3265819734	0.0376618716	0.0376618716	-4.6841380676	-1.3928805188384
Mafg	0.6710706086	3.3258161248	0.0376855021	0.0376855021	-4.6849050899	1.59225412399398
Fhl4	3.4868915317	3.3252962229	0.0377015543	0.0377015543	-4.685425843	11.2113766392521
LOC100125364	-0.2546469042	-3.3246410819	0.0377217939	0.0377217939	-4.6860821196	-1.19304371299937
Nsmce1	0.6712752269	3.3246151712	0.0377225947	0.0377225947	-4.6861080766	1.59247997036372
Cox6a1	0.2746775773	3.3232025884	0.0377662812	0.0377662812	-4.6875233522	1.2097237022289
Trit1	0.7877086044	3.3225800127	0.0377855551	0.0377855551	-4.6881472182	1.72633039765252
Aldoa	0.9559933044	3.3222741515	0.0377950285	0.0377950285	-4.6884537365	1.93991481744756
Rap1gds1	0.273021119	3.3219673967	0.0378045326	0.0378045326	-4.6887611655	1.20833553157115
Clec4e	2.3956989706	3.3210861137	0.0378318533	0.0378318533	-4.6896444714	5.2623199620785
Errfi1	-0.9381536203	-3.3209129243	0.0378372252	0.0378372252	-4.6898180732	-1.91607445202253
Kcnip2	1.5848378518	3.320881721	0.0378381931	0.0378381931	-4.6898493513	2.99974081105235
Apobr	-0.9221191409	-3.3208338742	0.0378396774	0.0378396774	-4.6898973132	-1.89489661942896
Acpt	0.7831861966	3.3193608344	0.0378854091	0.0378854091	-4.6913740777	1.7209273526116
Scarf2	-1.0937365445	-3.3192893115	0.0378876313	0.0378876313	-4.6914457905	-2.13426089577375
Fancc	-0.4843936458	-3.3184450789	0.0379138737	0.0379138737	-4.6922923275	-1.39899775346533
Brk1	0.1268453923	3.3181448561	0.0379232113	0.0379232113	-4.6925933978	1.09190352466094
Sipa1l3	0.4706342184	3.3168827618	0.0379624963	0.0379624963	-4.693859216	1.38571850536617
Gale	1.1641371056	3.3150864963	0.0380184947	0.0380184947	-4.6956612301	2.24099138945152
Commd6	1.0787920059	3.3149955831	0.0380213316	0.0380213316	-4.6957524482	2.11226670215353
Sfi1	0.4314717548	3.3149826088	0.0380217365	0.0380217365	-4.6957654662	1.34860864861643
Xylb	0.4147625155	3.314436145	0.0380387944	0.0380387944	-4.6963137926	1.3330792185771
Dnajb6	0.295920298	3.3142228191	0.038045456	0.038045456	-4.696527859	1.2276678592648
Axin2	-0.9673011628	-3.3136480368	0.0380634119	0.0380634119	-4.6971046731	-1.95517963425805
Slc12a2	0.3651480319	3.3131814225	0.0380779963	0.0380779963	-4.6975729766	1.28801378311159
Mms22l	-0.975335336	-3.3130384127	0.0380824676	0.0380824676	-4.6977165113	-1.96609813833535
Ddx21	0.6343242331	3.3129566601	0.0380850239	0.0380850239	-4.6977985654	1.5522105150982
Enpp1	-0.4988354486	-3.3127166948	0.0380925286	0.0380925286	-4.698039422	-1.41307246199298
Arrb1	-0.4457788153	-3.3098157565	0.0381833971	0.0381833971	-4.7009518801	-1.36204919803271
Rps2	-0.2228956665	-3.3089240256	0.0382113831	0.0382113831	-4.7018474284	-1.16707369778073
Slc30a7	-0.3178098539	-3.308875625	0.0382129028	0.0382129028	-4.70189604	-1.2464369040206
Sphk1	1.7195995502	3.3078079871	0.0382464443	0.0382464443	-4.7029684276	3.29344977719104
Bak1	0.3660001485	3.3077327736	0.0382488086	0.0382488086	-4.7030439828	1.28877476314163
Aass	-0.5666209758	-3.3068216516	0.0382774637	0.0382774637	-4.7039593167	-1.48105064593611
Tbc1d10a	0.6953695026	3.3042297398	0.0383591247	0.0383591247	-4.7065639522	1.61929911436827
Mir30c2	-0.5922737326	-3.3015406444	0.0384440742	0.0384440742	-4.7092674089	-1.50762093386568
Ifrd2	0.6417160807	3.3007093337	0.0384703824	0.0384703824	-4.7101033985	1.56018388927873
Nadk	0.2253707944	3.2998614664	0.0384972374	0.0384972374	-4.7109561541	1.16907768056052
Tmem192	0.305458279	3.2977627584	0.0385638101	0.0385638101	-4.7130674677	1.23581113611931
Arhgdia	0.4148608694	3.2975621185	0.038570182	0.038570182	-4.7132693504	1.33317010265571
Noc4l	0.5210054587	3.2967503348	0.0385959756	0.0385959756	-4.7140862296	1.43495496401044
Slk	0.2846065992	3.2962041599	0.0386133418	0.0386133418	-4.7146358935	1.21807806718687
Atp5c1	0.1417570037	3.2929599317	0.0387166932	0.0387166932	-4.7179018511	1.10324790192032
Hexdc	0.6768150264	3.2928766711	0.0387193501	0.0387193501	-4.717985692	1.59860668392041
Npdc1	0.626646626	3.2921693887	0.038741929	0.038741929	-4.7186979499	1.54397203905659
Chac1	-3.4284911202	-3.2915618681	0.0387613361	0.0387613361	-4.7193098094	-10.7666021958545
Krt10	-0.9539548932	-3.2911125027	0.0387756987	0.0387756987	-4.719762423	-1.93717581044312
Rasl12	-1.9896244554	-3.2904530916	0.0387967866	0.0387967866	-4.7204266604	-3.97133607790385
Romo1	-0.1834605406	-3.2884363669	0.0388613687	0.0388613687	-4.722458587	-1.13560455472382
Ggact	0.4432066206	3.2884223807	0.0388618171	0.0388618171	-4.722472681	1.35962295110447
Ssna1	-0.2404241597	-3.2878241587	0.0388809998	0.0388809998	-4.7230755416	-1.18133993034216
Eif3g	0.6796708259	3.2873544842	0.0388960686	0.0388960686	-4.723548899	1.60177424290107
Hdac3	0.231182303	3.2832756723	0.0390272338	0.0390272338	-4.7276612114	1.17379649313419
Unc79	-1.5574427425	-3.282502629	0.0390521544	0.0390521544	-4.7284409107	-2.94331661495216
Mab21l3	0.6401953626	3.281842229	0.0390734591	0.0390734591	-4.7291070743	1.5585401948076
Usp1	-0.2394966159	-3.2783368994	0.0391867818	0.0391867818	-4.7326441907	-1.18058066221405
Ndufs7	0.2059054371	3.2778381955	0.0392029371	0.0392029371	-4.7331475803	1.15341000116167
Dnaja3	0.3537702442	3.2758103287	0.0392687131	0.0392687131	-4.7351949194	1.27789583622612
Ubxn1	0.227716401	3.275724129	0.0392715121	0.0392715121	-4.7352819618	1.17097997221262
Grin2d	1.2686712559	3.2753130561	0.0392848634	0.0392848634	-4.7356970698	2.40939554317772
Cenpa	-1.1555567688	-3.272557084	0.0393745191	0.0393745191	-4.7384808086	-2.22770279171527
Polr3f	0.5109388688	3.2723635489	0.0393808245	0.0393808245	-4.7386763403	1.42497723242478
Pebp1	0.1921221959	3.2723476172	0.0393813436	0.0393813436	-4.7386924367	1.14244300738045
Slc17a2	-0.8878426625	-3.2722936695	0.0393831015	0.0393831015	-4.7387469421	-1.85040704329754
C4bpb	-0.375161504	-3.2721773476	0.0393868921	0.0393868921	-4.7388644683	-1.29698473883283
Akirin2	-0.1191465367	-3.2709549621	0.0394267539	0.0394267539	-4.7400996434	-1.08609216673101
Xdh	-1.2105874274	-3.2676846204	0.0395336432	0.0395336432	-4.7434054043	-2.31431850549484
Atp1a1	-0.2007974855	-3.266594277	0.0395693596	0.0395693596	-4.7445079457	-1.14933350206067
Osbp	0.2387379961	3.2632698656	0.0396785023	0.0396785023	-4.7478707493	1.17996003456258
Perp	0.4431742684	3.2611481023	0.0397483545	0.0397483545	-4.7500179619	1.35959246212434
Srxn1	0.6697944711	3.2610459923	0.03975172	0.03975172	-4.7501213152	1.59084631657159
Kcnn2	-3.3599260798	-3.2608572758	0.0397579408	0.0397579408	-4.7503123341	-10.266881116902
Mcm6	-1.1294043576	-3.2569629421	0.0398865809	0.0398865809	-4.7542554811	-2.18768399165315
Fastkd2	0.2883303684	3.2549788541	0.039952317	0.039952317	-4.7562653933	1.22122613401787
Nek2	-1.5957821599	-3.2548821962	0.0399555229	0.0399555229	-4.7563633258	-3.02258342643039
Mea1	0.2461734601	3.2548007748	0.0399582236	0.0399582236	-4.7564458219	1.18605709449089
Tkt	0.5324592815	3.254541664	0.0399668198	0.0399668198	-4.7567083603	1.44639267990228
Tsc22d3	-1.2585210799	-3.2540579753	0.0399828725	0.0399828725	-4.757198477	-2.39250357406983
Arhgef25	-0.8176590609	-3.2538239431	0.0399906425	0.0399906425	-4.7574356331	-1.7625437405367
Nifk	0.7782822819	3.2526334547	0.0400301957	0.0400301957	-4.758642151	1.71508761946301
