gene_short_name	logFC	t	P.Value	adj.P.Val	B	FC
Acp5	-0.2741987719	-2.0624904936	0.1209416195	0.1209416195	-6.1819778317	-1.20932228258133
Bbs10	0.2598677785	2.0621313907	0.1209863599	0.1209863599	-6.1824015559	1.19736896197008
Abhd17b	0.6213542601	2.0605179275	0.1211876147	0.1211876147	-6.1843054718	1.53831852576255
Yipf1	0.3264844064	2.0604883512	0.1211913075	0.1211913075	-6.1843403741	1.25395398353643
Hnrnpk	0.1800585491	2.0600956274	0.1212403536	0.1212403536	-6.1848038225	1.13292986221812
Rrs1	0.8995780225	2.0599756677	0.1212553396	0.1212553396	-6.1849453875	1.86552025255715
Tmem106b	-0.4306087558	-2.0596723056	0.1212932466	0.1212932466	-6.1853033907	-1.34780217195074
Slc2a9	0.2066077899	2.0595818392	0.1213045536	0.1213045536	-6.1854101531	1.15397165691368
Exoc8	0.5586480301	2.059281046	0.1213421571	0.1213421571	-6.1857651326	1.47288830592126
Usp33	0.1818705199	2.059198476	0.1213524819	0.1213524819	-6.1858625783	1.1343536735246
Cstf3	-0.5193608506	-2.0590103615	0.121376008	0.121376008	-6.1860845847	-1.4333201112601
Osbpl9	0.2863612489	2.058933459	0.1213856271	0.1213856271	-6.1861753432	1.21956043214033
Mtmr6	0.1643874653	2.0586955738	0.1214153879	0.1214153879	-6.1864560919	1.12069015807402
Pros1	-0.2066433489	-2.0584110865	0.1214509899	0.1214509899	-6.1867918447	-1.15400009991978
Flt1	0.4544407301	2.0583361262	0.1214603728	0.1214603728	-6.186880314	1.37025151530047
Adamts7	-0.5631303521	-2.057867631	0.1215190336	0.1215190336	-6.1874332477	-1.47747155182065
Edc4	0.2165447886	2.0578190915	0.1215251132	0.1215251132	-6.1874905364	1.16194742214591
Pdcl	0.1948409167	2.0576125751	0.1215509832	0.1215509832	-6.1877342793	1.14459794095282
Osbpl2	-0.242923684	-2.0570026576	0.1216274235	0.1216274235	-6.1884541563	-1.18338842095554
Atg14	0.3655473435	2.0567718763	0.1216563615	0.1216563615	-6.1887265506	1.28837033110931
Scp2	-0.318502207	-2.0558952318	0.1217663572	0.1217663572	-6.1897612981	-1.24703521588483
Gemin5	0.3057683138	2.0554438319	0.1218230405	0.1218230405	-6.1902941277	1.23607674015851
C1galt1c1	-0.3766037421	-2.0544391383	0.1219493109	0.1219493109	-6.19148011	-1.29828196107886
Cyp27a1	0.5830319173	2.0543626002	0.1219589364	0.1219589364	-6.1915704615	1.49799407475949
Slc14a1	-2.17787517	-2.0542340043	0.1219751107	0.1219751107	-6.1917222668	-4.5248663178414
Kctd10	0.142663857	2.0536862149	0.1220440371	0.1220440371	-6.1923689355	1.10394160258582
Zdhhc9	0.2698950927	2.0530633895	0.1221224594	0.1221224594	-6.1931042084	1.20572014911641
Arl8b	0.2652205711	2.0526799595	0.1221707672	0.1221707672	-6.193556877	1.2018197795876
Rnf40	0.3436647025	2.0521566238	0.122236737	0.122236737	-6.1941747305	1.26897592839421
Rnf182	3.221310462	2.0513754273	0.1223352879	0.1223352879	-6.1950970492	9.32633635811707
Zfp161	0.4340474839	2.0513227617	0.1223419352	0.1223419352	-6.1951592302	1.35101855032516
Ksr1	-0.2005057953	-2.0507297832	0.1224168071	0.1224168071	-6.1958593578	-1.14910114843027
Dnajc19	0.1711340859	2.0496397678	0.1225545744	0.1225545744	-6.1971463945	1.12594322786019
Tbce	-0.0359885098	-2.0493892813	0.1225862585	0.1225862585	-6.1974421674	-1.02525907228299
Glrx	-0.2759244823	-2.0487769269	0.1226637551	0.1226637551	-6.1981652488	-1.21076970469586
Nucb1	-0.2426353052	-2.0481205464	0.1227468858	0.1227468858	-6.1989403439	-1.183151898324
Dab2	-0.3215561001	-2.0478003309	0.1227874646	0.1227874646	-6.1993184843	-1.24967773262709
Bcl3	0.7982592521	2.04640659	0.1229642635	0.1229642635	-6.20096442	1.73900159044989
Erp29	-0.2167204219	-2.0462278368	0.1229869599	0.1229869599	-6.2011755273	-1.16208888591823
Hcst	-0.3237827619	-2.0461493335	0.122996929	0.122996929	-6.2012682402	-1.25160797986696
Cdh23	4.6506587756	2.0459690629	0.123019825	0.123019825	-6.2014811424	25.1181581800374
Clec2dl1	-1.4510510755	-2.0459422798	0.1230232271	0.1230232271	-6.2015127737	-2.73407169606983
Casq1	0.8858798711	2.04552094	0.1230767618	0.1230767618	-6.2020103909	1.84789127010959
Unc13b	0.8438161163	2.0453297393	0.1231010642	0.1231010642	-6.2022362094	1.79479132540203
Kdm4b	-0.2175196061	-2.044338748	0.1232271118	0.1232271118	-6.2034066613	-1.16273280603436
Ophn1	-0.3119602451	-2.0442813625	0.1232344154	0.1232344154	-6.2034744408	-1.24139328322539
Usmg5	0.185207191	2.0434535931	0.1233398228	0.1233398228	-6.2044521631	1.13698024763075
Uba52	0.146825674	2.0433427575	0.1233539444	0.1233539444	-6.2045830801	1.10713079782875
Nlrp3	-0.5914019418	-2.0429334468	0.1234061107	0.1234061107	-6.2050665574	-1.50671018489135
Nup155	0.3109439847	2.0426949535	0.1234365181	0.1234365181	-6.2053482702	1.24051913133348
Adgrl4	0.3027510989	2.0426606415	0.1234408935	0.1234408935	-6.2053888005	1.23349434272149
Faf2	0.1664900089	2.0423635382	0.1234787872	0.1234787872	-6.2057397502	1.12232461143387
Gucy1a2	-1.2004317196	-2.0421862767	0.1235014021	0.1235014021	-6.2059491408	-2.29808429785966
Lcn2	0.4102265234	2.041567979	0.1235803214	0.1235803214	-6.206679522	1.32889445282456
Rpl23a	0.2302377302	2.0411695412	0.1236312085	0.1236312085	-6.2071502003	1.17302822726537
Ccbl2	-0.4061013346	-2.0410995529	0.1236401496	0.1236401496	-6.207232879	-1.32510008853148
Smyd3	1.0328901852	2.0407392205	0.1236861945	0.1236861945	-6.2076585531	2.04611918741122
Wash1	0.2070937695	2.0389769718	0.1239116659	0.1239116659	-6.2097404789	1.15436044396453
Mrps35	1.0121564338	2.0385610359	0.1239649517	0.1239649517	-6.2102318949	2.01692359628096
Spata2L	0.7570712647	2.0384021528	0.1239853132	0.1239853132	-6.2104196133	1.69005625034647
Tatdn3	0.4601832235	2.0382932946	0.123999266	0.123999266	-6.2105482288	1.37571652421689
Gramd3	0.2975328459	2.0375583019	0.1240935203	0.1240935203	-6.2114166389	1.22904083134665
Slitrk6	3.0874803944	2.0375533706	0.124094153	0.124094153	-6.2114224655	8.50010341941682
Aprt	0.2222603245	2.0374008865	0.1241137177	0.1241137177	-6.2116026329	1.16655984858231
Fcgr3a	0.2059801284	2.0363553882	0.1242479573	0.1242479573	-6.2128379793	1.15346971712388
Meis3	-0.4414810873	-2.0360646907	0.1242853118	0.1242853118	-6.2131814754	-1.35799774816088
Actr2	0.1726509124	2.0355135237	0.1243561717	0.1243561717	-6.2138327633	1.12712764909991
Odc1	0.5832239404	2.0355093096	0.1243567137	0.1243567137	-6.213837743	1.49819347144543
Neurl1b	-0.6633917034	-2.0351257032	0.124406059	0.124406059	-6.2142910434	-1.58380168837034
Tcp1	0.8172701721	2.0350888409	0.124410802	0.124410802	-6.2143346035	1.76206869825311
Magt1	-0.2259250695	-2.0349661727	0.1244265869	0.1244265869	-6.2144795603	-1.16952691974344
Smo	0.248474066	2.0348861907	0.1244368802	0.1244368802	-6.2145740755	1.18794995934539
Ywhae	0.2733645303	2.0347654617	0.1244524192	0.1244524192	-6.2147167423	1.20862319144024
Oxld1	0.4720985228	2.0346918021	0.1244619011	0.1244619011	-6.2148037872	1.38712569382171
Irf2bp1	-0.1774644013	-2.0345503257	0.124480115	0.124480115	-6.2149709731	-1.13089454174209
Slc39a4	0.5071150216	2.0342067038	0.1245243661	0.1245243661	-6.2153770442	1.42120534695799
Tnrc18	-0.4648783578	-2.0338941777	0.1245646284	0.1245646284	-6.2157463745	-1.38020097553681
Nfxl1	0.4579498002	2.0338101903	0.1245754509	0.1245754509	-6.2158456282	1.37358843742107
Map3k9	-0.3649349549	-2.0330455102	0.1246740363	0.1246740363	-6.2167493239	-1.28782356560955
Engase	0.3449454442	2.0329530808	0.1246859587	0.1246859587	-6.2168585589	1.27010295243482
Klhdc1	0.903712831	2.0326297577	0.1247276741	0.1247276741	-6.2172406731	1.87087456030013
Napg	0.1916737273	2.0324442584	0.1247516146	0.1247516146	-6.2174599054	1.14208792874176
Pa2g4	0.1751420549	2.0322620812	0.1247751315	0.1247751315	-6.2176752133	1.12907557370669
Tbx19	2.0680871751	2.0322111419	0.1247817081	0.1247817081	-6.2177354168	4.1933032754959
Ccdc134	0.7365652388	2.031987976	0.1248105248	0.1248105248	-6.2179991711	1.66620422217949
Plcl1	-0.6922446804	-2.031910245	0.1248205637	0.1248205637	-6.2180910401	-1.61579557015046
Impdh1	0.3667701673	2.0315623961	0.1248654996	0.1248654996	-6.2185021618	1.28946281269502
Ccdc175	0.3975095355	2.0315060302	0.1248727829	0.1248727829	-6.2185687812	1.31723206401176
Ticam2	0.5357847088	2.0310156688	0.1249361646	0.1249361646	-6.2191483519	1.44973047564863
Tcta	2.2174178195	2.0305454222	0.124996981	0.124996981	-6.2197041619	4.65060309812111
Pycrl	0.2237219475	2.0304995634	0.1250029137	0.1250029137	-6.2197583656	1.16774231242218
Pop7	-0.1674713922	-2.0294861916	0.1251340942	0.1251340942	-6.2209561722	-1.12308832469609
Limd1	-0.2680377244	-2.0289055242	0.1252093324	0.1252093324	-6.2216425492	-1.20416886810345
Clcn7	0.2202473838	2.0285635581	0.1252536658	0.1252536658	-6.222046779	1.16493332440177
Rpf1	0.2536567036	2.0279387035	0.1253347201	0.1253347201	-6.2227854223	1.19222514272207
Csrnp3	0.4507037312	2.027890204	0.1253410138	0.1253410138	-6.2228427546	1.36670675911426
Mfsd1	0.3191819895	2.0275004773	0.1253916013	0.1253916013	-6.2233034649	1.24762294401903
Pdrg1	0.3750228151	2.0271166903	0.1254414406	0.1254414406	-6.2237571624	1.2968600633221
Ndufb3	0.3752808884	2.0269079736	0.1254685545	0.1254685545	-6.2240039025	1.29709207000623
Mecp2	0.542686805	2.0267239913	0.1254924608	0.1254924608	-6.2242214044	1.45668284795386
Syt7	1.6976133535	2.0266010933	0.1255084328	0.1255084328	-6.224366694	3.24363920099554
Zmynd11	0.2098225806	2.0264776111	0.1255244831	0.1255244831	-6.2245126752	1.15654594573326
Ptp4a2	0.0849428286	2.0262189756	0.1255581083	0.1255581083	-6.2248184383	1.0606457090607
Fetub	-0.7452967479	-2.025907037	0.1255986771	0.1255986771	-6.2251872222	-1.67631903588975
Zfp40	0.5740203771	2.0254068034	0.1256637658	0.1256637658	-6.2257786265	1.48866628143099
LOC500684	0.222192075	2.0251641267	0.1256953559	0.1256953559	-6.2260655378	1.16650466350096
Pmf1	0.4434433289	2.0250351073	0.1257121546	0.1257121546	-6.226218076	1.35984604776175
Mrc2	-0.6952035694	-2.0245993222	0.1257689139	0.1257689139	-6.226733307	-1.61911287956145
Baiap2l2	2.7482558869	2.0245128551	0.1257801794	0.1257801794	-6.2268355388	6.71904357637702
Arhgef16	2.4308963978	2.0237657415	0.1258775662	0.1258775662	-6.2277188844	5.39228368467161
Fbxl8	0.9719433771	2.0236509984	0.1258925307	0.1258925307	-6.2278545531	1.96148102225234
Lgr5	3.0104629295	2.0222708399	0.126072687	0.126072687	-6.2294864697	8.05822969651541
Cct2	0.2937801073	2.0222571648	0.1260744735	0.1260744735	-6.2295026398	1.22584800450613
Mpv17l2	0.3306826515	2.0206883525	0.126279617	0.126279617	-6.2313577571	1.25760830629246
Abhd17a	0.2446014336	2.0198219336	0.1263930767	0.1263930767	-6.2323823558	1.18476541629856
Snx8	0.4854091272	2.0197523431	0.1264021948	0.1264021948	-6.2324646531	1.39998282394711
Ddx3y	-1.6583376961	-2.0188357616	0.1265223602	0.1265223602	-6.2335486226	-3.15652613479958
Perm1	-1.221183863	-2.018779626	0.1265297239	0.1265297239	-6.2336150113	-2.33137949794543
Tnrc6a	-0.2306228247	-2.018517975	0.1265640531	0.1265640531	-6.2339244551	-1.17334138215971
Plau	-0.2773053402	-2.0176010024	0.1266844459	0.1266844459	-6.2350089509	-1.21192913287679
Abhd14b	-0.2204688687	-2.0173770059	0.1267138752	0.1267138752	-6.2352738768	-1.16511218059799
Ptpn4	-0.0925601517	-2.016135992	0.1268770646	0.1268770646	-6.2367417045	-1.0662606501413
Isca2	0.2075070569	2.0158725851	0.1269117327	0.1269117327	-6.2370532641	1.15469117981253
Rpp25l	-0.3455740206	-2.015312746	0.1269854514	0.1269854514	-6.2377154585	-1.2706564517292
Alpk3	4.3878946641	2.0150916831	0.1270145741	0.1270145741	-6.2379769431	20.9357205018084
Tspan9	-0.2528714929	-2.0150750846	0.1270167611	0.1270167611	-6.2379965767	-1.19157643096973
Wbp11	0.1839625736	2.0147948448	0.1270536915	0.1270536915	-6.238328063	1.13599979429363
Ctdspl2	-0.5073879697	-2.0143651257	0.1271103442	0.1271103442	-6.2388363717	-1.42147425479087
Lrp4	0.1251915207	2.0143155244	0.1271168853	0.1271168853	-6.238895045	1.09065250939351
Nfic	-0.2811061296	-2.0142967839	0.1271193568	0.1271193568	-6.2389172132	-1.21512617747038
Ccdc40	4.3990236797	2.0139448003	0.1271657865	0.1271657865	-6.2393335787	21.0978441188652
Tspan33	-0.8141111662	-2.0137980056	0.1271851557	0.1271851557	-6.2395072258	-1.7582145950176
Siglec5	0.3943061605	2.0137245582	0.1271948481	0.1271948481	-6.2395941092	1.31431051302545
Fbxw2	0.4085414928	2.0136220394	0.1272083784	0.1272083784	-6.2397153823	1.32734324443849
Dscaml1	-4.5687006022	-2.0133490996	0.1272444086	0.1272444086	-6.2400382556	-23.7309936146431
Kif20b	-1.2580467009	-2.013129588	0.1272733944	0.1272733944	-6.240297929	-2.39171701360715
Chdh	0.3441146117	2.0126619964	0.1273351634	0.1273351634	-6.2408510802	1.26937172442878
Bace2	-0.4690650892	-2.0115045577	0.1274882088	0.1274882088	-6.2422203575	-1.38421216530618
Nr0b2	0.6050862534	2.0108684947	0.1275724034	0.1275724034	-6.2429728664	1.52106968965295
Nt5c3b	0.4509632634	2.0107668086	0.1275858693	0.1275858693	-6.2430931704	1.36695264359325
Robo1	-0.1630797777	-2.010003214	0.1276870413	0.1276870413	-6.2439965917	-1.11967480237007
Rab33a	-2.410211179	-2.0097078183	0.1277262041	0.1277262041	-6.2443460876	-5.31552127549818
Tmem176a	-0.3977233909	-2.0084922643	0.1278875038	0.1278875038	-6.245784314	-1.31742733609729
Ankrd13a	-0.1580732566	-2.0072475947	0.1280529082	0.1280529082	-6.2472570721	-1.11579597833481
Srpx	-0.545395123	-2.0067455204	0.1281196981	0.1281196981	-6.247851176	-1.45941999311313
Casp3	0.3887256524	2.0065513	0.1281455455	0.1281455455	-6.2480810004	1.30923643073482
Ccdc59	0.4743570139	2.006319283	0.1281764308	0.1281764308	-6.248355553	1.38929889354933
Sdhd	0.1568716275	2.0061255996	0.1282022198	0.1282022198	-6.2485847463	1.11486701229177
Mecom	-0.7357400182	-2.0050219229	0.1283492877	0.1283492877	-6.2498908093	-1.66525142700213
Zfp287	0.3806329989	2.0050198707	0.1283495614	0.1283495614	-6.2498932379	1.30191295929999
Cyld	-0.2222428451	-2.0040501525	0.1284789383	0.1284789383	-6.2510408313	-1.16654571486581
Kcnj16	1.005084883	2.0039852879	0.1284875977	0.1284875977	-6.2511175957	2.00706158184752
Fam107a	0.2592608649	2.0038305857	0.1285082529	0.1285082529	-6.25130068	1.19686535819109
Clta	0.3939239916	2.0033722991	0.1285694639	0.1285694639	-6.2518430526	1.31396239920603
Cby1	0.3616855094	2.0032585982	0.1285846555	0.1285846555	-6.2519776168	1.28492620809337
C4bpa	-0.268268818	-2.0028905565	0.1286338437	0.1286338437	-6.2524131966	-1.20436176958256
Nfe2l2	-1.0601155015	-2.0021884821	0.1287277345	0.1287277345	-6.2532441258	-2.08509844702077
RGD1565498	0.374303357	2.0017705633	0.1287836613	0.1287836613	-6.2537387593	1.29621349295122
Tmco3	0.3231855272	2.0011694094	0.1288641577	0.1288641577	-6.2544502793	1.25108995700426
Mien1	0.3932247203	2.0006054487	0.128939726	0.128939726	-6.2551177948	1.31332567867201
Brca2	-0.3598020642	-1.9987661155	0.1291865406	0.1291865406	-6.2572949813	-1.28324982535174
Drg1	0.3064957813	1.9985599529	0.1292142386	0.1292142386	-6.2575390232	1.23670017919257
Elf3	0.9564441287	1.9981714715	0.1292664494	0.1292664494	-6.2579988881	1.94052111148322
Dexi	-0.7193174365	-1.9972783284	0.1293865768	0.1293865768	-6.2590561758	-1.64640290909248
Chid1	0.1217729192	1.9966662504	0.1294689747	0.1294689747	-6.2597807668	1.08807116533731
Ttf2	0.626531176	1.9959746693	0.1295621472	0.1295621472	-6.260599498	1.54384848942562
Mrpl19	0.1179480881	1.9947056364	0.1297333155	0.1297333155	-6.2621019109	1.08519032322393
Ndufb2	0.2704957614	1.9944719471	0.1297648638	0.1297648638	-6.2623785854	1.20622225740951
Rpn2	-0.1138719903	-1.994360361	0.1297799312	0.1297799312	-6.2625106978	-1.08212862346634
Sdcbp	0.1311492093	1.9935557535	0.1298886355	0.1298886355	-6.2634633315	1.09516573136329
Ttll10	-0.6298158442	-1.9934541295	0.1299023725	0.1299023725	-6.2635836539	-1.54736746400713
Mib2	0.2313795349	1.9933355688	0.129918401	0.129918401	-6.2637240298	1.17395697468551
Gpr31	0.6971895312	1.992947127	0.1299709313	0.1299709313	-6.2641839502	1.62134322653107
Peg3	-0.1520325296	-1.9922037271	0.1300715314	0.1300715314	-6.265064167	-1.11113378199552
Trmt1	0.3053014786	1.9919683422	0.1301034032	0.1301034032	-6.2653428782	1.23567682835154
Mirlet7g	-0.3731353553	-1.9916676715	0.1301441278	0.1301441278	-6.2656988963	-1.29516450697077
Trim72	0.7368804241	1.9916104689	0.1301518773	0.1301518773	-6.2657666291	1.66656827725216
Nln	0.2707188241	1.9914262471	0.1301768383	0.1301768383	-6.2659847651	1.20640877222215
Prim1	-0.5487943036	-1.9908861209	0.1302500537	0.1302500537	-6.266624335	-1.46286263398209
Tnrc6b	0.141799674	1.9908456719	0.1302555385	0.1302555385	-6.2666722318	1.10328053294337
Pex11g	0.487202404	1.9900548174	0.1303628307	0.1303628307	-6.2676087194	1.40172409123579
Amacr	-0.5173400717	-1.9898699609	0.130387924	0.130387924	-6.2678276212	-1.43131386919459
Rnf26	-0.4394651061	-1.9898407794	0.1303918857	0.1303918857	-6.2678621771	-1.3561014457877
Rasa3	-0.2968266575	-1.9891104589	0.1304910801	0.1304910801	-6.2687270186	-1.22843937229633
Mmaa	-0.3596882415	-1.9885844059	0.1305625836	0.1305625836	-6.2693499836	-1.28314858621664
Ascc3	-0.1388686267	-1.9875466566	0.1307037702	0.1307037702	-6.2705789515	-1.10104133157237
Aacs	1.4756886227	1.987350223	0.1307305147	0.1307305147	-6.2708115863	2.78116361926666
Ice2	0.3061747182	1.9873395405	0.1307319693	0.1307319693	-6.2708242375	1.2364249896315
Vegfa	0.0961819162	1.9868808184	0.1307944496	0.1307944496	-6.2713675062	1.06894077048033
Lmod1	-1.2431545445	-1.9864925971	0.1308473539	0.1308473539	-6.271827288	-2.36715560456647
Xpnpep1	0.3681468606	1.9864693593	0.1308505214	0.1308505214	-6.2718548094	1.29069387125193
Tpst1	-0.4469559866	-1.9851849617	0.1310257297	0.1310257297	-6.2733760118	-1.3631610196533
Ncs1	-2.5988170039	-1.9846423955	0.131099823	0.131099823	-6.2740186347	-6.05789681156923
Aimp1	0.4040492694	1.9844676241	0.1311237001	0.1311237001	-6.2742256393	1.32321662823572
Eif2b2	0.5466981934	1.9831240964	0.1313074171	0.1313074171	-6.2758170032	1.46073876529812
Cd99	0.1794082208	1.9828872274	0.1313398375	0.1313398375	-6.2760975755	1.13241928285391
Zbtb24	0.3724783509	1.9828669934	0.1313426074	0.1313426074	-6.2761215428	1.29457482236779
Tox2	-1.2238259049	-1.9826938526	0.1313663116	0.1313663116	-6.2763266307	-2.33565292074208
Hiat1	0.2409217616	1.9818259418	0.1314852083	0.1314852083	-6.2773547047	1.18174745817355
Rbm10	0.3013100588	1.9817725667	0.1314925243	0.1314925243	-6.2774179307	1.23226287847005
Med12l	-0.963453623	-1.9815223664	0.1315268247	0.1315268247	-6.2777143098	-1.94997229032065
Gtpbp4	0.7785464021	1.9805121206	0.1316654245	0.1316654245	-6.2789110438	1.7154016364521
RGD1305587	0.4099053287	1.9802530333	0.1317009966	0.1317009966	-6.2792179654	1.32859862707316
Psmd5	0.2128218446	1.9797587621	0.1317688893	0.1317688893	-6.2798035006	1.15895282640146
Slc38a3	-0.4246855205	-1.9796858623	0.1317789061	0.1317789061	-6.2798898618	-1.34227987994327
Nsfl1c	0.3458862134	1.9792648731	0.1318367692	0.1318367692	-6.2803885942	1.2709314458952
Ppp1r36	-1.631446714	-1.9792398668	0.1318402072	0.1318402072	-6.2804182186	-3.09823529598838
Slc7a6os	0.2579997849	1.9787136291	0.1319125791	0.1319125791	-6.2810416477	1.19581961848424
Dhps	0.3778889194	1.9786678341	0.1319188793	0.1319188793	-6.2810959012	1.29943900803121
Tubb5	-0.1680439791	-1.97807672	0.1320002319	0.1320002319	-6.2817962051	-1.12353415231254
Mef2b	2.4039916763	1.9779037839	0.1320240432	0.1320240432	-6.2820010887	5.29265522330975
Gtf2h4	-0.3685739686	-1.9773939448	0.1320942706	0.1320942706	-6.2826051214	-1.29107603606926
Irak2	0.3054880122	1.9763895191	0.1322327488	0.1322327488	-6.2837951508	1.2358366058113
A1cf	0.4084633166	1.9763748306	0.1322347751	0.1322347751	-6.2838125539	1.32727132082565
Itgam	-0.8800290336	-1.9757458876	0.132321572	0.132321572	-6.2845577402	-1.84041233836188
Chd8	0.1188620881	1.9755888815	0.1323432497	0.1323432497	-6.2847437676	1.08587804875475
Csmd1	1.8703691279	1.9752009575	0.1323968272	0.1323968272	-6.2852034007	3.65626117209925
Golgb1	0.2763537667	1.9750392588	0.1324191672	0.1324191672	-6.2853949919	1.21113003163192
Psmg1	0.1526343555	1.9743493753	0.1325145288	0.1325145288	-6.2862124243	1.11159739250648
Prdx1	0.2942362407	1.9739505255	0.1325696968	0.1325696968	-6.286685025	1.22623563917889
Nat8b	-0.609189066	-1.9735657604	0.1326229415	0.1326229415	-6.2871409434	-1.52540154489211
Igf2r	0.2136244516	1.9730589776	0.1326931084	0.1326931084	-6.2877414537	1.15959775995628
Afap1l2	-0.9201570746	-1.9712506424	0.1329438271	0.1329438271	-6.2898843259	-1.89232131026289
Cmah	-0.4866324141	-1.9709720897	0.1329824952	0.1329824952	-6.2902144227	-1.40117039780667
LOC100912312	-0.9584698705	-1.9708310624	0.1330020773	0.1330020773	-6.2903815475	-1.94324778325931
